Filename,Sentence,Gender,Accent,Eleven_Labs_voice,train_or_val,region,spoof_or_real
v_output_4973,"The wind whispered softly, carrying echoes of ancient tales, ""Remember the gentle",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4974,"In the heart of the neglected forest, a hidden clearing bloomed with enchanted",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4975,"It's like chasing an echo through a forest of forgotten dreams, a b",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4976,A photograph from the future would capture the dance of holographic light weaving through,female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4977,"Beneath the moon's soft glow, beware the whispered secrets the night",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4978,"If one could listen to the whispering thoughts of buildings, they would unravel",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4979,"In that fleeting instant, a subtle shift occurs - a fracture in the facade",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4980,"The air thickens with ancient whispers, shadows dance with eerie delight, and",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4981,"In the eerie silence of the abandoned mansion, the sound of laughter echoed through",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4982,"On that magical night, the stars in the velvet sky shimmered like candle",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4983,"Picture a mysterious place shrouded in ethereal mist, where ancient trees",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4984,"""Rest peacefully, for the shadows will keep you warm tonight",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4985,"In delicate whispers, the wind's letter would dance across the page, carrying",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4986,"As the whispers of the wind danced through the trees, a familiar voice floated",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4987,"The hiker shouted, ""Who's there",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4988,"In a world where time is as delicate as a whisper in the wind,",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4989,The melody that dances through the air when solitude reigns is a delicate whisper,female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4990,"The very air whispers secrets of distant lands, carrying the salty tang of the",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4991,"The closed window stood as a silent guardian, holding back the whispers of the",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4992,"In a world where names hold the key to one's essence, forgetting your",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4993,"In the stillness of the forgotten castle, a whisper of sound fluttered",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4994,"When a shadow overstays its welcome, it starts to stretch and yawn",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4995,The reflection in the mirror winked mischievously before leaping out,female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4996,"It's like being adrift in a foggy ocean, the realization slowly",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4997,"As the newborn star takes its first breath, it feels like a symphony",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4998,Beware the whispering trees and the shadows that dance in the moonlit,female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4999,"In the realm of dreams, whispering willow trees dance to melodies that",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5000,"In that fleeting instant, the air shimmered with an electric anticipation, capturing",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5001,"When a candle burns with a flame that isn't warm, it's as",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5002,The old pocket watch held onto the memory of the promise made beneath the star,female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5003,"The stars, in their celestial dance, would weave intricate patterns across the velvet",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5004,"In the Enchanted Grove, where ancient whispers linger in the air like",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5005,"An old map, weathered and delicate, would whisper of forgotten treasures buried",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5006,"In the abandoned mansion, the creaking floorboards echoed through the dim",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5007,"As I plummeted through the fabric of time, each passing moment felt like",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5008,They would feel a sense of déjà vu so profound it's like a melody,female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5009,"In the echo of unspoken words, my heart whispers to you across the",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5010,"On the day gravity decided to take a break from its usual duties, chaos",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5011,"In the vast expanse of nothingness, where time itself was but a",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5012,"The moon, a solitary wanderer in the vast velvet night sky, whispers",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5013,"Whispers woven through rustling leaves would tell of ancient alliances between roots,",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5014,"In the realm of Noctura, as the sun dips below the horizon",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5015,The last note of a song lingers in the air like a whisper from,male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5016,"In a timeless dance of fate, she stood at the crossroads where echoes",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5017,"What if raindrops were actually whispers from the clouds, sharing secrets with the",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5018,"When your fingertips graze the surface of a dream made tangible, it's",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5019,"Somewhere, far away in the whispering woods where shadows dance beneath the",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5020,"My name would taste like a magical blend of starlight and honey, with",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5021,What tales will the ancient stones whisper when the sands of time have finally settled,male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5022,"The forgotten word, a delicate wisp of ancient whispers, would gently unf",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5023,"The old, weathered oak door confessed to guarding secrets whispered in the night",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5024,"In a hushed whisper of color and light, the painting would reveal tales",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5025,"""If you could peer into the mirror of your soul, would you recognize the",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5026,"Imagine a world where uttering the word ""illuminate"" could instantly bright",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5027,"The color blue gazed upon the world with a sense of calm superiority,",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5028,"They might say, ""I am a canvas of senses, tracing the contours",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5029,"In the midst of the tense negotiation, a spontaneous burst of laughter erupted,",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5030,"It's like a whisper from a distant memory, a melody that dances on",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5031,What does it mean to truly know oneself,male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5032,"In the language of whispers woven in darkness, the shadow's message would dance",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5033,"As the old music box tinkled its haunting melody, a long-forg",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5034,"Imagine sadness as a heavy rain cloud that hovers over your heart, casting",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5035,"As the sun dipped below the horizon, casting long shadows across the deserted street",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5036,"Winter, with its icy breath and frostbitten touch, would whisper to",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5037,"In the blink of an eye, the mysterious stranger's gaze locked onto hers",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5038,"A secret, if it could make noise, would whisper like the soft rust",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5039,"As I stood face to face with the mirror image of myself, from a",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5040,"In the enchanted forest, where whispers of ancient magic lingered in the air",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5041,"The whisper, soft and elusive, would dance through the winds, brushing against",male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_5042,What mysterious treasure lies hidden within the depths of the ancient cavern,male,Indian,John Patel,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
